,ForecastCurrent
5605,32.333332
5606,63.75
5607,72.583336
5608,267.541656
5609,245.916672
5610,148.958328
5611,174.041672
5612,185.5
5613,150.083328
5614,207.291672
5615,165.0
5616,158.875
5617,206.458328
5618,160.0
5619,169.791672
5620,147.916672
5621,207.041672
5622,185.416672
5623,204.541672
5624,242.916672
5625,235.75
5626,228.916672
5627,243.708328
5628,275.375
5629,279.333344
5630,202.208328
5631,183.583328
5632,203.791672
5633,203.833328
5634,206.75
5635,220.833328
5636,198.916672
5637,234.833328
5638,178.0
5639,167.083328
5640,140.75
5641,73.916664
5642,76.666664
5643,89.0
5644,72.125
5645,109.083336
5646,45.291668
5647,40.75
5648,46.208332
5649,37.916668
5650,45.208332
5651,33.708332
5652,22.666666
5653,5.0
5654,3.833333
5655,14.208333
5656,11.541667
5657,10.166667
5658,20.416666
5659,29.416666
5660,92.166664
5661,48.541668
5662,54.791668
5663,50.5
5664,30.666666
5665,105.125
5666,51.25
5667,55.083332
5668,26.166666
5669,29.041666
5670,10.833333
5671,5.875
5672,5.291667
5673,2.708333
5674,5.833333
5675,11.583333
5676,17.75
5677,5.083333
5678,17.416666
5679,52.875
5680,91.0
5681,135.75
5682,189.791672
5683,192.791672
5684,249.0
5685,288.416656
5686,205.791672
5687,324.625
5688,253.416672
5689,321.125
5690,318.75
5691,311.625
5692,320.083344
5693,322.458344
5694,327.958344
5695,312.291656
5696,335.0
5697,342.125
5698,325.458344
5699,325.708344
5700,308.916656
5701,272.916656
5702,238.25
5703,147.5
5704,99.583336
5705,107.166664
5706,99.416664
5707,116.416664
5708,80.166664
5709,127.708336
5710,161.0
5711,89.125
5712,160.958328
5713,330.791656
5714,337.25
5715,278.708344
5716,253.791672
5717,261.541656
5718,317.666656
5719,203.583328
5720,228.958328
5721,207.291672
5722,175.541672
5723,180.0
5724,136.541672
5725,206.166672
5726,159.0
5727,15.625
5728,2.958333
5729,0.0
5730,1.125
5731,0.0
5732,1.75
5733,7.958333
5734,0.625
5735,1.625
5736,2.708333
5737,9.666667
5738,21.75
5739,29.625
5740,67.375
5741,65.833336
5742,70.875
5743,84.958336
5744,136.625
5745,166.958328
5746,96.75
5747,119.083336
5748,91.541664
5749,58.25
5750,26.5
5751,32.0
5752,16.25
5753,19.625
5754,17.875
5755,19.708334
5756,35.875
5757,10.833333
5758,17.5
5759,1.458333
5760,5.083333
5761,6.25
5762,4.958333
5763,2.416667
5764,50.833332
5765,39.625
5766,33.083332
5767,40.833332
5768,11.666667
5769,22.166666
5770,49.125
5771,44.458332
5772,14.375
5773,3.5
5774,0.333333
5775,21.458334
5776,0.583333
5777,0.041667
5778,0.458333
5779,0.0
5780,0.0
5781,0.0
5782,0.0
5783,0.0
5784,0.0
5785,0.0
5786,0.0
5787,0.375
5788,0.0
5789,0.0
5790,0.0
5791,0.0
5792,0.208333
5793,0.0
5794,0.0
5795,1.208333
5796,1.458333
5797,1.291667
5798,6.125
5799,3.166667
5800,20.5
5801,33.0
5802,41.083332
5803,69.875
5804,63.583332
5805,78.041664
5806,99.0
5807,96.125
5808,66.166664
5809,61.666668
5810,41.5
5811,42.75
5812,43.916668
5813,40.875
5814,47.541668
5815,25.666666
5816,17.833334
5817,8.875
5818,9.625
5819,3.416667
5820,4.125
5821,10.833333
5822,31.5
5823,36.416668
5824,60.166668
5825,48.958332
5826,68.916664
5827,69.375
5828,55.791668
5829,77.0
5830,71.333336
5831,57.916668
5832,41.625
5833,41.916668
5834,48.375
5835,51.625
5836,51.375
5837,49.875
5838,40.708332
5839,69.333336
5840,55.458332
5841,43.25
5842,33.0
5843,45.208332
5844,37.375
5845,29.541666
5846,42.958332
5847,32.166668
5848,33.0
5849,43.083332
5850,41.833332
5851,40.291668
5852,43.666668
5853,54.708332
5854,64.958336
5855,61.5
5856,32.166668
5857,82.083336
5858,93.041664
5859,108.25
5860,60.208332
5861,70.75
5862,93.5
5863,28.875
5864,25.791666
5865,17.25
5866,7.666667
5867,10.0
5868,0.666667
5869,1.541667
5870,9.0
5871,3.458333
5872,1.75
5873,1.166667
5874,2.208333
5875,0.0
5876,0.5
5877,1.916667
5878,1.25
5879,5.791667
5880,14.291667
5881,38.791668
5882,46.375
5883,31.958334
5884,19.875
5885,17.75
5886,26.916666
5887,35.75
5888,35.791668
5889,22.583334
5890,40.583332
5891,69.583336
5892,97.041664
5893,111.791664
5894,178.0
5895,187.875
5896,344.458344
5897,355.458344
5898,356.416656
5899,348.291656
5900,343.666656
5901,319.041656
5902,204.458328
5903,280.291656
5904,260.416656
5905,215.958328
5906,182.458328
5907,153.5
5908,128.916672
5909,149.0
5910,145.75
5911,230.125
5912,232.708328
5913,205.833328
5914,136.291672
5915,104.166664
5916,148.541672
5917,109.541664
5918,94.916664
5919,84.458336
5920,99.375
5921,80.875
5922,74.583336
5923,55.083332
5924,53.666668
5925,57.208332
5926,42.625
5927,58.916668
5928,129.333328
5929,196.791672
5930,145.25
5931,122.375
5932,146.791672
5933,183.708328
5934,212.708328
5935,283.333344
5936,243.083328
5937,227.083328
5938,220.083328
5939,293.833344
5940,220.541672
5941,119.875
5942,178.583328
5943,145.208328
5944,217.458328
5945,230.375
5946,224.375
5947,141.625
5948,174.333328
5949,187.416672
5950,212.208328
5951,203.5
5952,213.875
5953,199.041672
5954,162.625
5955,130.125
5956,154.833328
5957,153.291672
5958,188.125
5959,143.708328
5960,156.166672
5961,168.708328
5962,149.25
5963,193.541672
5964,192.333328
5965,189.208328
5966,150.541672
5967,115.083336
5968,139.583328
5969,110.875
5970,156.0
5971,99.041664
5972,126.166664
5973,113.5
5974,82.083336
5975,65.125
5976,69.791664
5977,94.541664
5978,79.125
5979,65.958336
5980,44.291668
5981,43.75
5982,68.791664
5983,59.791668
5984,58.208332
5985,64.916664
5986,79.0
5987,55.416668
5988,51.416668
5989,49.75
5990,58.666668
5991,23.0
5992,37.083332
5993,58.041668
5994,121.708336
5995,225.166672
5996,263.958344
5997,302.041656
5998,241.375
5999,235.625
6000,241.583328
6001,250.458328
6002,251.041672
6003,239.583328
6004,281.5
6005,346.75
6006,270.208344
6007,274.0
6008,332.708344
6009,303.416656
6010,311.75
6011,293.125
6012,318.791656
6013,243.958328
6014,279.708344
6015,203.541672
6016,161.25
6017,163.583328
6018,287.625
6019,204.0
6020,210.708328
6021,221.5
6022,167.541672
6023,103.666664
6024,122.083336
6025,110.958336
6026,128.0
6027,136.083328
6028,188.041672
6029,249.583328
6030,311.875
6031,323.25
6032,322.0
6033,327.125
6034,345.583344
6035,319.333344
6036,310.791656
6037,340.0
6038,327.333344
6039,274.166656
6040,250.333328
6041,301.875
6042,341.833344
6043,316.5
6044,289.75
6045,252.416672
6046,234.166672
6047,302.916656
6048,301.458344
6049,315.291656
6050,277.083344
6051,226.625
6052,258.791656
6053,224.041672
6054,193.083328
6055,218.791672
6056,150.583328
6057,93.833336
6058,115.791664
6059,131.541672
6060,91.041664
6061,82.083336
6062,90.416664
6063,44.375
6064,39.291668
6065,19.541666
6066,21.916666
6067,1.541667
6068,2.791667
6069,12.083333
6070,9.541667
6071,10.083333
6072,11.291667
6073,4.083333
6074,30.208334
6075,26.583334
6076,73.5
6077,36.875
6078,50.25
6079,66.625
6080,62.583332
6081,68.041664
6082,119.125
6083,95.625
6084,65.666664
6085,39.375
6086,50.291668
6087,47.416668
6088,43.5
6089,39.375
6090,37.041668
6091,48.791668
6092,47.541668
6093,46.791668
6094,76.958336
6095,90.25
6096,106.666664
6097,90.458336
6098,109.583336
6099,104.875
6100,102.25
6101,114.416664
6102,107.541664
6103,147.791672
6104,192.583328
6105,243.625
6106,293.958344
6107,310.958344
6108,326.916656
6109,332.708344
6110,326.416656
6111,238.583328
6112,205.958328
6113,251.375
6114,201.208328
6115,282.583344
6116,231.166672
6117,173.416672
6118,145.666672
6119,136.916672
6120,132.458328
6121,133.166672
6122,157.875
6123,147.541672
6124,177.875
6125,206.25
6126,211.541672
6127,266.583344
6128,314.125
6129,327.958344
6130,342.291656
6131,252.083328
6132,236.333328
6133,93.583336
6134,107.625
6135,127.375
6136,88.416664
6137,121.75
6138,118.25
6139,107.791664
6140,168.75
6141,175.916672
6142,117.458336
6143,105.083336
6144,87.791664
6145,73.791664
6146,51.541668
6147,37.0
6148,23.875
6149,11.166667
6150,20.958334
6151,41.458332
6152,26.875
6153,19.666666
6154,25.666666
6155,30.208334
6156,12.166667
6157,10.75
6158,2.0
6159,0.0
6160,0.0
6161,0.208333
6162,3.541667
6163,6.708333
6164,4.208333
6165,2.291667
6166,2.583333
6167,4.666667
6168,1.958333
6169,8.333333
6170,1.208333
6171,3.0
6172,0.041667
6173,0.75
6174,0.916667
6175,2.541667
6176,3.875
6177,0.0
6178,0.0
6179,1.0
6180,2.416667
6181,1.5
6182,1.041667
6183,3.0
6184,1.458333
6185,0.0
6186,0.25
6187,0.333333
6188,0.875
6189,1.041667
6190,3.458333
6191,6.5
6192,1.541667
6193,12.791667
6194,14.541667
6195,24.25
6196,3.333333
6197,37.0
6198,10.791667
6199,7.083333
6200,35.5
6201,25.458334
6202,36.875
6203,83.041664
6204,92.583336
6205,86.083336
6206,85.125
6207,239.166672
6208,254.375
6209,224.541672
6210,219.833328
6211,243.125
6212,206.791672
6213,267.375
6214,272.291656
6215,245.916672
6216,209.5
6217,211.125
6218,172.791672
6219,83.125
6220,96.666664
6221,98.958336
6222,83.083336
6223,48.708332
6224,44.666668
6225,46.916668
6226,6.583333
6227,6.083333
6228,6.041667
6229,5.666667
6230,4.875
6231,11.583333
6232,32.666668
6233,36.833332
6234,42.666668
6235,40.666668
6236,13.083333
6237,35.791668
6238,8.041667
6239,10.5
6240,14.958333
6241,6.75
6242,6.041667
6243,0.0
6244,0.0
6245,0.0
6246,0.0
6247,0.0
6248,0.0
6249,0.0
6250,0.0
6251,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
6256,0.0
6257,0.0
6258,0.0
6259,0.125
6260,0.0
6261,0.0
6262,0.0
6263,0.0
6264,0.0
6265,0.375
6266,0.0
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.458333
6272,0.208333
6273,1.541667
6274,0.0
6275,0.958333
6276,0.0
6277,0.875
6278,0.041667
6279,2.333333
6280,6.291667
6281,9.375
6282,12.833333
6283,17.875
6284,8.25
6285,2.708333
6286,4.583333
6287,5.291667
6288,0.083333
6289,3.333333
6290,2.875
6291,5.208333
6292,7.416667
6293,5.875
6294,7.75
6295,8.458333
6296,12.541667
6297,10.708333
6298,7.333333
6299,5.041667
6300,5.916667
6301,5.5
6302,5.833333
6303,7.0
6304,5.25
6305,7.041667
6306,19.875
6307,14.5
6308,9.541667
6309,4.541667
6310,0.208333
6311,0.125
6312,0.125
6313,0.208333
6314,1.375
6315,0.875
6316,0.708333
6317,0.291667
6318,2.166667
6319,1.833333
6320,2.791667
6321,0.0
6322,0.458333
6323,0.0
6324,0.0
6325,0.0
6326,0.0
6327,0.875
6328,2.041667
6329,7.666667
6330,16.125
6331,4.416667
6332,3.916667
6333,1.958333
6334,1.958333
6335,2.166667
6336,3.041667
6337,0.666667
6338,1.625
6339,2.375
6340,6.208333
6341,2.916667
6342,2.0
6343,0.375
6344,0.0
6345,0.0
6346,0.0
6347,0.458333
6348,0.0
6349,0.541667
6350,0.0
6351,1.0
6352,0.958333
6353,3.916667
6354,0.5
6355,0.416667
6356,0.0
6357,0.208333
6358,1.666667
6359,0.666667
6360,0.0
6361,1.416667
6362,2.541667
6363,10.0
6364,33.625
6365,23.5
6366,16.291666
6367,20.25
6368,15.0
6369,9.583333
6370,8.208333
6371,19.5
6372,13.833333
6373,22.875
6374,52.416668
6375,73.958336
6376,55.541668
6377,42.291668
6378,71.666664
6379,93.458336
6380,108.458336
6381,133.125
6382,170.75
6383,184.083328
6384,208.5
6385,240.791672
6386,215.416672
6387,279.041656
6388,289.166656
6389,293.916656
6390,302.958344
6391,290.583344
6392,260.208344
6393,182.791672
6394,187.375
6395,148.458328
6396,71.833336
6397,147.083328
6398,144.833328
6399,105.541664
6400,86.833336
6401,48.583332
6402,18.041666
6403,40.0
6404,50.791668
6405,50.083332
6406,42.583332
6407,93.333336
6408,138.416672
6409,197.75
6410,137.0
6411,148.666672
6412,99.583336
6413,53.333332
6414,25.666666
6415,30.708334
6416,1.0
6417,3.041667
6418,14.583333
6419,22.416666
6420,148.958328
6421,137.666672
6422,105.333336
6423,187.5
6424,211.875
6425,186.125
6426,206.833328
6427,208.75
6428,142.75
6429,118.75
6430,70.041664
6431,40.166668
6432,43.625
6433,23.791666
6434,20.625
6435,6.416667
6436,5.416667
6437,3.125
6438,0.875
6439,4.166667
6440,7.583333
6441,26.666666
6442,25.25
6443,50.333332
6444,99.333336
6445,114.5
6446,185.5
6447,283.666656
6448,284.875
6449,288.083344
6450,272.791656
6451,275.041656
6452,271.458344
6453,244.25
6454,94.083336
6455,107.041664
6456,66.541664
6457,30.333334
6458,13.166667
6459,2.708333
6460,0.0
6461,0.0
6462,0.875
6463,0.375
6464,3.708333
6465,10.916667
6466,22.625
6467,45.416668
6468,173.5
6469,206.541672
6470,145.708328
6471,133.75
6472,108.916664
6473,50.708332
6474,38.625
6475,9.75
6476,0.5
6477,0.125
6478,14.333333
6479,12.375
6480,7.458333
6481,5.333333
6482,17.0
6483,14.666667
6484,19.0
6485,37.375
6486,63.333332
6487,87.833336
6488,36.75
6489,22.791666
6490,30.958334
6491,25.25
6492,42.125
6493,20.541666
6494,14.958333
6495,28.083334
6496,22.791666
6497,31.125
6498,48.958332
6499,40.25
6500,27.75
6501,8.0
6502,4.958333
6503,9.5
6504,11.041667
6505,9.75
6506,6.791667
6507,4.125
6508,3.541667
6509,4.125
6510,8.041667
6511,4.875
6512,2.0
6513,3.541667
6514,2.291667
6515,3.916667
6516,1.791667
6517,3.25
6518,8.833333
6519,12.583333
6520,16.666666
6521,25.166666
6522,49.5
6523,50.833332
6524,45.791668
6525,32.583332
6526,24.833334
6527,33.458332
6528,29.166666
6529,9.375
6530,4.5
6531,6.25
6532,8.125
6533,12.333333
6534,11.0
6535,10.666667
6536,6.583333
6537,4.458333
6538,2.458333
6539,4.541667
6540,0.333333
6541,3.666667
6542,15.625
6543,32.416668
6544,28.416666
6545,31.708334
6546,36.541668
6547,56.833332
6548,75.208336
6549,53.125
6550,69.75
6551,78.583336
6552,79.083336
6553,77.833336
6554,57.416668
6555,60.208332
6556,60.958332
6557,47.5
6558,67.916664
6559,50.375
6560,49.083332
6561,79.875
6562,75.75
6563,97.875
6564,85.125
6565,79.708336
6566,80.833336
6567,89.083336
6568,92.166664
6569,108.666664
6570,73.75
6571,66.75
6572,95.083336
6573,74.333336
6574,59.041668
6575,53.541668
6576,61.666668
6577,57.833332
6578,65.916664
6579,80.875
6580,82.833336
6581,93.625
6582,132.333328
6583,99.25
6584,129.75
6585,140.541672
6586,99.541664
6587,144.541672
6588,95.958336
6589,146.583328
6590,157.875
6591,222.666672
6592,217.875
6593,228.208328
6594,223.416672
6595,211.875
6596,225.0
6597,206.333328
6598,224.041672
6599,209.75
6600,221.083328
6601,212.583328
6602,212.541672
6603,215.166672
6604,223.666672
6605,229.166672
6606,214.0
6607,220.0
6608,222.416672
6609,212.125
6610,212.166672
6611,230.208328
6612,189.791672
6613,225.583328
6614,208.791672
6615,221.458328
6616,218.166672
6617,224.125
6618,193.375
6619,184.458328
6620,178.375
6621,118.625
6622,108.791664
6623,66.416664
6624,66.958336
6625,38.833332
6626,24.791666
6627,21.166666
6628,48.25
6629,48.958332
6630,99.791664
6631,40.833332
6632,53.0
6633,107.083336
6634,147.375
6635,152.375
6636,108.833336
6637,83.333336
6638,87.041664
6639,175.958328
6640,177.666672
6641,167.458328
6642,219.75
6643,145.708328
6644,187.708328
6645,125.666664
6646,100.25
6647,77.958336
6648,81.5
6649,92.083336
6650,116.416664
6651,107.625
6652,124.541664
6653,89.291664
6654,104.291664
6655,54.708332
6656,74.958336
6657,22.5
6658,2.5
6659,9.791667
6660,0.041667
6661,24.916666
6662,10.791667
6663,9.708333
6664,11.625
6665,41.416668
6666,23.0
6667,36.041668
6668,83.375
6669,95.583336
6670,93.333336
6671,60.416668
6672,121.791664
6673,83.791664
6674,93.541664
6675,107.125
6676,152.125
6677,158.916672
6678,182.958328
6679,165.208328
6680,195.833328
6681,195.75
6682,188.916672
6683,204.458328
6684,164.833328
6685,174.333328
6686,135.041672
6687,99.333336
6688,120.916664
6689,195.25
6690,218.416672
6691,192.833328
6692,207.666672
6693,123.666664
6694,174.291672
6695,137.25
6696,191.125
6697,169.416672
6698,157.541672
6699,164.958328
6700,156.208328
6701,133.791672
6702,144.25
6703,74.375
6704,61.625
6705,57.375
6706,65.041664
6707,79.0
6708,105.958336
6709,113.833336
6710,123.166664
6711,96.041664
6712,105.458336
6713,187.25
6714,171.666672
6715,131.708328
6716,154.208328
6717,188.625
6718,185.0
6719,160.208328
6720,181.0
6721,190.5
6722,187.291672
6723,168.958328
6724,179.833328
6725,165.708328
6726,188.25
6727,190.875
6728,178.041672
6729,159.333328
6730,180.25
6731,217.583328
6732,206.708328
6733,232.166672
6734,215.333328
6735,216.041672
6736,217.333328
6737,227.333328
6738,228.666672
6739,205.708328
6740,227.375
6741,188.708328
6742,229.791672
6743,219.833328
6744,185.458328
6745,176.666672
6746,165.958328
6747,109.583336
6748,63.875
6749,76.291664
6750,60.625
6751,50.791668
6752,52.5
6753,30.25
6754,27.541666
6755,28.125
6756,41.791668
6757,50.208332
6758,68.458336
6759,57.416668
6760,87.041664
6761,126.958336
6762,100.958336
6763,126.375
6764,162.416672
6765,148.416672
6766,169.875
6767,155.791672
6768,165.291672
6769,141.541672
6770,154.041672
6771,182.541672
6772,163.541672
6773,168.208328
6774,206.291672
6775,173.833328
6776,170.291672
6777,230.333328
6778,240.458328
6779,205.5
6780,184.458328
6781,217.958328
6782,176.333328
6783,233.208328
6784,218.833328
6785,237.291672
6786,237.083328
6787,193.166672
6788,233.125
6789,178.541672
6790,182.583328
6791,233.333328
6792,187.708328
6793,133.291672
6794,117.833336
6795,72.375
6796,148.333328
6797,208.708328
6798,257.833344
6799,189.083328
6800,128.791672
6801,129.208328
6802,162.166672
6803,133.041672
6804,153.916672
6805,157.166672
6806,93.458336
6807,109.541664
6808,82.708336
6809,72.166664
6810,13.583333
6811,0.0
6812,5.958333
6813,4.666667
6814,10.125
6815,3.041667
6816,3.041667
6817,2.458333
6818,6.458333
6819,2.333333
6820,0.541667
6821,0.0
6822,3.208333
6823,0.416667
6824,3.708333
6825,11.5
6826,20.291666
6827,25.666666
6828,26.0
6829,34.25
6830,32.458332
6831,28.166666
6832,22.041666
6833,28.875
6834,17.833334
6835,1.958333
6836,9.541667
6837,12.583333
6838,23.375
6839,6.958333
6840,0.0
6841,0.416667
6842,4.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,0.0
6849,0.25
6850,1.166667
6851,4.75
6852,9.875
6853,25.083334
6854,45.125
6855,58.333332
6856,60.5
6857,79.375
6858,107.0
6859,94.166664
6860,123.708336
6861,172.375
6862,189.583328
6863,277.25
6864,251.25
6865,255.833328
6866,293.875
6867,283.416656
6868,330.916656
6869,346.5
6870,338.666656
6871,353.458344
6872,356.5
6873,345.166656
6874,343.416656
6875,344.833344
6876,318.041656
6877,347.625
6878,339.75
6879,331.541656
6880,335.291656
6881,338.708344
6882,333.666656
6883,333.0
6884,294.666656
6885,247.75
6886,310.416656
6887,345.791656
6888,347.166656
6889,334.625
6890,325.958344
6891,319.833344
6892,307.5
6893,301.75
6894,302.458344
6895,282.708344
6896,256.041656
6897,175.041672
6898,143.083328
6899,113.791664
6900,87.666664
6901,74.916664
6902,69.166664
6903,86.166664
6904,96.375
6905,116.375
6906,93.833336
6907,96.208336
6908,65.041664
6909,44.833332
6910,87.833336
6911,58.833332
6912,58.958332
6913,30.0
6914,31.041666
6915,52.416668
6916,81.833336
6917,56.166668
6918,53.333332
6919,65.708336
6920,91.166664
6921,29.666666
6922,24.375
6923,6.375
6924,4.833333
6925,10.458333
6926,14.125
6927,12.708333
6928,24.333334
6929,26.0
6930,26.291666
6931,34.791668
6932,45.458332
6933,76.916664
6934,78.833336
6935,46.5
6936,55.0
6937,72.0
6938,85.041664
6939,60.791668
6940,63.083332
6941,61.375
6942,70.833336
6943,41.875
6944,6.208333
6945,11.041667
6946,2.0
6947,4.833333
6948,12.916667
6949,29.25
6950,31.541666
6951,49.25
6952,22.916666
6953,57.458332
6954,110.75
6955,184.75
6956,261.625
6957,257.166656
6958,331.041656
6959,339.5
6960,344.041656
6961,341.166656
6962,340.958344
6963,328.166656
6964,271.041656
6965,337.75
6966,315.375
6967,308.625
6968,237.875
6969,108.041664
6970,94.458336
6971,96.208336
6972,109.416664
6973,151.958328
6974,130.541672
6975,218.875
6976,228.541672
6977,238.666672
6978,224.375
6979,191.875
6980,248.25
6981,224.041672
6982,157.5
6983,131.458328
6984,158.708328
6985,167.916672
6986,139.583328
6987,137.291672
6988,171.583328
6989,168.0
6990,143.458328
6991,127.541664
6992,124.083336
6993,72.708336
6994,73.625
6995,72.458336
6996,58.708332
6997,74.75
6998,92.875
6999,73.125
7000,50.458332
7001,103.125
7002,100.708336
7003,88.041664
7004,115.958336
7005,85.166664
7006,93.583336
7007,114.166664
7008,113.791664
7009,124.5
7010,154.416672
7011,182.916672
7012,198.125
7013,220.166672
7014,303.708344
7015,337.583344
7016,315.25
7017,313.916656
7018,313.625
7019,296.375
7020,250.666672
7021,237.708328
7022,226.083328
7023,204.666672
7024,229.833328
7025,246.666672
7026,239.041672
7027,243.666672
7028,234.791672
7029,200.75
7030,199.625
7031,154.708328
7032,194.916672
7033,202.0
7034,176.125
7035,149.541672
7036,126.5
7037,131.458328
7038,145.166672
7039,135.708328
7040,120.791664
7041,110.125
7042,137.5
7043,186.375
7044,140.541672
7045,216.5
7046,248.583328
7047,268.708344
7048,277.25
7049,341.916656
7050,264.666656
7051,258.333344
7052,257.5
7053,347.083344
7054,357.25
7055,350.75
7056,355.708344
7057,303.958344
7058,300.458344
7059,242.166672
7060,274.541656
7061,342.916656
7062,302.916656
7063,227.625
7064,244.125
7065,273.5
7066,253.125
7067,238.875
7068,222.916672
7069,263.125
7070,244.875
7071,148.625
7072,76.666664
7073,145.5
7074,325.416656
7075,344.708344
7076,354.041656
7077,331.791656
7078,336.0
7079,293.25
7080,311.166656
7081,311.0
7082,316.25
7083,261.625
7084,305.5
7085,304.375
7086,273.791656
7087,226.541672
7088,185.666672
7089,122.875
7090,90.75
7091,49.291668
7092,66.458336
7093,72.458336
7094,39.375
7095,37.875
7096,40.458332
7097,43.0
7098,37.375
7099,72.0
7100,84.375
7101,157.875
7102,238.833328
7103,276.666656
7104,273.5
7105,283.375
7106,306.291656
7107,294.541656
7108,278.416656
7109,282.791656
7110,222.125
7111,258.208344
7112,208.666672
7113,193.291672
7114,133.666672
7115,141.25
7116,118.083336
7117,111.208336
7118,59.958332
7119,104.416664
7120,184.791672
7121,212.041672
7122,256.75
7123,200.25
7124,260.916656
7125,276.416656
7126,342.166656
7127,324.208344
7128,314.541656
7129,353.333344
7130,329.458344
7131,332.041656
7132,337.416656
7133,302.833344
7134,282.833344
7135,316.916656
7136,309.5
7137,356.708344
7138,350.458344
7139,340.416656
7140,310.708344
7141,313.0
7142,344.666656
7143,206.041672
7144,250.958328
7145,236.125
7146,140.0
7147,277.25
7148,88.5
7149,59.041668
7150,82.166664
7151,71.958336
7152,45.875
7153,61.708332
7154,59.875
7155,42.708332
7156,65.125
7157,47.333332
7158,81.0
7159,84.666664
7160,103.125
7161,78.583336
7162,82.208336
7163,79.708336
7164,77.125
7165,94.458336
7166,68.083336
7167,132.916672
7168,174.166672
7169,177.416672
7170,184.708328
7171,203.0
7172,239.916672
7173,251.25
7174,206.25
7175,277.875
7176,315.083344
7177,312.458344
7178,324.791656
7179,312.125
7180,310.5
7181,313.125
7182,288.0
7183,324.125
7184,325.625
7185,320.5
7186,317.375
7187,296.875
7188,294.583344
7189,277.666656
7190,343.291656
7191,324.791656
7192,349.625
7193,348.166656
7194,345.708344
7195,354.333344
7196,259.666656
7197,238.083328
7198,360.0
7199,300.333344
7200,299.75
7201,300.208344
7202,298.833344
7203,295.583344
7204,287.541656
7205,335.958344
7206,295.958344
7207,332.541656
7208,330.083344
7209,255.958328
7210,156.0
7211,229.125
7212,235.666672
7213,190.5
7214,173.708328
7215,162.333328
7216,166.041672
7217,250.625
7218,284.791656
7219,218.208328
7220,190.291672
7221,184.583328
7222,208.25
7223,177.208328
7224,208.5
7225,217.666672
7226,281.333344
7227,226.625
7228,213.375
7229,275.583344
7230,294.75
7231,326.416656
7232,351.666656
7233,354.166656
7234,351.541656
7235,349.25
7236,338.458344
7237,292.541656
7238,297.75
7239,215.375
7240,216.625
7241,217.333328
7242,204.666672
7243,219.0
7244,221.625
7245,146.875
7246,138.875
7247,111.208336
7248,99.25
7249,96.166664
7250,141.875
7251,143.916672
7252,143.875
7253,115.958336
7254,127.125
7255,86.416664
7256,77.083336
7257,83.916664
7258,134.958328
7259,165.791672
7260,150.75
7261,148.166672
7262,234.5
7263,176.625
7264,127.666664
7265,175.166672
7266,119.875
7267,94.0
7268,77.958336
7269,56.875
7270,46.083332
7271,58.125
7272,28.25
7273,34.083332
7274,35.25
7275,20.5
7276,41.041668
7277,46.458332
7278,33.0
7279,32.75
7280,31.666666
7281,38.166668
7282,3.541667
7283,10.083333
7284,22.75
7285,34.083332
7286,77.5
7287,123.25
7288,133.0
7289,203.916672
7290,205.916672
7291,286.375
7292,316.75
7293,256.541656
7294,252.833328
7295,167.083328
7296,202.0
7297,201.083328
7298,293.041656
7299,224.166672
7300,221.875
7301,186.083328
7302,141.25
7303,146.333328
7304,119.5
7305,107.083336
7306,121.708336
7307,166.833328
7308,212.25
7309,212.541672
7310,285.833344
7311,194.916672
7312,324.75
7313,336.083344
7314,334.416656
7315,345.166656
7316,329.708344
7317,326.041656
7318,355.125
7319,351.0
7320,359.0
7321,355.166656
7322,354.916656
7323,344.791656
7324,351.25
7325,356.708344
7326,333.375
7327,342.5
7328,345.375
7329,353.083344
7330,339.375
7331,347.25
7332,346.583344
7333,332.75
7334,340.458344
7335,330.416656
7336,339.375
7337,286.333344
7338,346.458344
7339,347.541656
7340,248.625
7341,303.416656
7342,291.833344
7343,223.916672
7344,346.875
7345,301.791656
7346,279.833344
7347,255.916672
7348,250.958328
7349,260.5
7350,308.833344
7351,317.166656
7352,321.833344
7353,330.916656
7354,316.791656
7355,296.5
7356,279.208344
7357,286.208344
7358,290.75
7359,298.5
7360,296.166656
7361,315.625
7362,330.416656
7363,333.166656
7364,335.583344
7365,328.083344
7366,253.208328
7367,91.75
7368,111.25
7369,93.458336
7370,99.875
7371,108.0
7372,94.666664
7373,103.083336
7374,332.208344
7375,344.083344
7376,337.458344
7377,313.375
7378,287.125
7379,265.791656
7380,296.333344
7381,238.666672
7382,298.666656
7383,295.833344
7384,245.083328
7385,274.291656
7386,271.125
7387,280.958344
7388,269.25
7389,253.125
7390,245.0
7391,233.75
7392,226.541672
7393,247.375
7394,257.833344
7395,261.166656
7396,253.0
7397,270.458344
7398,259.791656
7399,279.791656
7400,320.25
7401,333.083344
7402,353.0
7403,350.75
7404,351.125
7405,345.875
7406,361.625
7407,339.25
7408,346.25
7409,350.75
7410,336.541656
7411,347.083344
7412,334.875
7413,298.791656
7414,334.083344
7415,337.708344
7416,319.458344
7417,340.083344
7418,314.75
7419,303.583344
7420,274.791656
7421,283.666656
7422,229.291672
7423,240.625
7424,148.291672
7425,116.875
7426,122.166664
7427,58.875
7428,52.0
7429,52.875
7430,36.208332
7431,14.666667
7432,12.791667
7433,8.833333
7434,7.708333
7435,5.958333
7436,1.75
