HourUTC;HourDK;PriceArea;ForecastType;ForecastDayAhead;ForecastIntraday;Forecast5Hour;Forecast1Hour;ForecastCurrent;TimestampUTC;TimestampDK
2020-01-08 07:00;2020-01-08 08:00;DK2;Offshore Wind;294,333344;200,083328;228,583328;208,291672;199,041672;2020-01-08 07:00;2020-01-08 08:00
2020-01-08 08:00;2020-01-08 09:00;DK2;Offshore Wind;273,250000;203,416672;222,375000;203,416672;198,291672;2020-01-08 08:05;2020-01-08 09:05
2020-01-08 09:00;2020-01-08 10:00;DK2;Offshore Wind;245,583328;192,541672;184,708328;194,666672;185,458328;2020-01-08 09:05;2020-01-08 10:05
2020-01-08 10:00;2020-01-08 11:00;DK2;Offshore Wind;228,750000;183,416672;180,500000;180,791672;195,583328;2020-01-08 10:00;2020-01-08 11:00
2020-01-08 11:00;2020-01-08 12:00;DK2;Offshore Wind;185,458328;165,000000;166,125000;171,916672;188,375000;2020-01-08 11:05;2020-01-08 12:05
2020-01-08 12:00;2020-01-08 13:00;DK2;Offshore Wind;164,708328;154,083328;154,083328;166,833328;161,625000;2020-01-08 12:05;2020-01-08 13:05
2020-01-08 13:00;2020-01-08 14:00;DK2;Offshore Wind;149,208328;141,791672;152,208328;152,375000;159,333328;2020-01-08 13:00;2020-01-08 14:00
2020-01-08 14:00;2020-01-08 15:00;DK2;Offshore Wind;131,416672;122,291664;144,708328;149,458328;133,416672;2020-01-08 14:05;2020-01-08 15:05
2020-01-08 15:00;2020-01-08 16:00;DK2;Offshore Wind;121,041664;112,625000;136,916672;143,458328;157,000000;2020-01-08 14:55;2020-01-08 15:55
2020-01-08 16:00;2020-01-08 17:00;DK2;Offshore Wind;116,250000;109,791664;130,958328;143,500000;175,875000;2020-01-08 16:00;2020-01-08 17:00
2020-01-08 17:00;2020-01-08 18:00;DK2;Offshore Wind;114,791664;102,333336;110,125000;130,333328;156,458328;2020-01-08 17:05;2020-01-08 18:05
2020-01-08 18:00;2020-01-08 19:00;DK2;Offshore Wind;94,208336;105,500000;86,166664;109,250000;111,583336;2020-01-08 18:05;2020-01-08 19:05
2020-01-08 19:00;2020-01-08 20:00;DK2;Offshore Wind;82,500000;97,041664;75,958336;97,583336;113,708336;2020-01-08 19:00;2020-01-08 20:00
2020-01-08 20:00;2020-01-08 21:00;DK2;Offshore Wind;66,333336;85,833336;76,625000;113,750000;121,583336;2020-01-08 20:05;2020-01-08 21:05
2020-01-08 21:00;2020-01-08 22:00;DK2;Offshore Wind;46,208332;73,666664;71,916664;105,958336;72,083336;2020-01-08 21:05;2020-01-08 22:05
2020-01-08 22:00;2020-01-08 23:00;DK2;Offshore Wind;34,875000;73,541664;61,375000;58,583332;59,250000;2020-01-08 22:00;2020-01-08 23:00
2020-01-08 23:00;2020-01-09 00:00;DK2;Offshore Wind;54,208332;;51,541668;46,125000;46,750000;2020-01-08 23:05;2020-01-09 00:05
2020-01-09 00:00;2020-01-09 01:00;DK2;Offshore Wind;46,416668;;51,666668;37,791668;27,958334;2020-01-09 00:05;2020-01-09 01:05
2020-01-09 01:00;2020-01-09 02:00;DK2;Offshore Wind;30,458334;;28,458334;14,166667;17,541666;2020-01-09 01:00;2020-01-09 02:00
2020-01-09 02:00;2020-01-09 03:00;DK2;Offshore Wind;21,125000;;10,291667;7,041667;17,375000;2020-01-09 02:05;2020-01-09 03:05
2020-01-09 03:00;2020-01-09 04:00;DK2;Offshore Wind;14,791667;;5,666667;10,125000;6,875000;2020-01-09 03:05;2020-01-09 04:05
2020-01-09 04:00;2020-01-09 05:00;DK2;Offshore Wind;17,500000;;7,541667;5,583333;2,166667;2020-01-09 04:00;2020-01-09 05:00
2020-01-09 05:00;2020-01-09 06:00;DK2;Offshore Wind;20,875000;;7,458333;6,791667;5,833333;2020-01-09 05:05;2020-01-09 06:05
2020-01-09 06:00;2020-01-09 07:00;DK2;Offshore Wind;20,458334;;8,375000;11,708333;15,833333;2020-01-09 06:05;2020-01-09 07:05
2020-01-09 07:00;2020-01-09 08:00;DK2;Offshore Wind;21,125000;26,958334;16,000000;24,625000;27,333334;2020-01-09 07:00;2020-01-09 08:00
2020-01-09 08:00;2020-01-09 09:00;DK2;Offshore Wind;39,833332;63,000000;40,416668;63,000000;58,958332;2020-01-09 08:05;2020-01-09 09:05
2020-01-09 09:00;2020-01-09 10:00;DK2;Offshore Wind;69,166664;120,125000;82,125000;115,541664;108,375000;2020-01-09 09:05;2020-01-09 10:05
2020-01-09 10:00;2020-01-09 11:00;DK2;Offshore Wind;103,166664;174,791672;151,750000;166,250000;129,125000;2020-01-09 10:00;2020-01-09 11:00
2020-01-09 11:00;2020-01-09 12:00;DK2;Offshore Wind;141,583328;217,958328;214,541672;172,166672;146,041672;2020-01-09 11:05;2020-01-09 12:05
2020-01-09 12:00;2020-01-09 13:00;DK2;Offshore Wind;177,916672;236,416672;236,416672;179,416672;190,625000;2020-01-09 12:05;2020-01-09 13:05
2020-01-09 13:00;2020-01-09 14:00;DK2;Offshore Wind;199,541672;247,416672;242,416672;204,875000;202,750000;2020-01-09 13:00;2020-01-09 14:00
2020-01-09 14:00;2020-01-09 15:00;DK2;Offshore Wind;216,916672;245,750000;244,333328;213,291672;198,125000;2020-01-09 14:05;2020-01-09 15:05
2020-01-09 15:00;2020-01-09 16:00;DK2;Offshore Wind;215,458328;247,583328;225,541672;206,125000;197,833328;2020-01-09 15:05;2020-01-09 16:05
2020-01-09 16:00;2020-01-09 17:00;DK2;Offshore Wind;201,166672;242,708328;232,416672;202,000000;201,250000;2020-01-09 16:00;2020-01-09 17:00
2020-01-09 17:00;2020-01-09 18:00;DK2;Offshore Wind;212,375000;220,125000;205,333328;192,791672;193,250000;2020-01-09 17:05;2020-01-09 18:05
2020-01-09 18:00;2020-01-09 19:00;DK2;Offshore Wind;200,291672;201,958328;169,625000;162,416672;173,000000;2020-01-09 18:05;2020-01-09 19:05
2020-01-09 19:00;2020-01-09 20:00;DK2;Offshore Wind;177,791672;191,458328;140,708328;156,750000;185,625000;2020-01-09 19:00;2020-01-09 20:00
2020-01-09 20:00;2020-01-09 21:00;DK2;Offshore Wind;152,208328;187,666672;135,833328;178,291672;181,750000;2020-01-09 20:05;2020-01-09 21:05
2020-01-09 21:00;2020-01-09 22:00;DK2;Offshore Wind;129,500000;162,416672;112,666664;152,750000;173,833328;2020-01-09 21:05;2020-01-09 22:05
2020-01-09 22:00;2020-01-09 23:00;DK2;Offshore Wind;117,583336;119,875000;136,208328;112,958336;149,708328;2020-01-09 22:00;2020-01-09 23:00
2020-01-09 23:00;2020-01-10 00:00;DK2;Offshore Wind;148,458328;;139,375000;102,041664;132,208328;2020-01-09 23:05;2020-01-10 00:05
2020-01-10 00:00;2020-01-10 01:00;DK2;Offshore Wind;113,250000;;102,166664;88,791664;53,166668;2020-01-10 00:05;2020-01-10 01:05
2020-01-10 01:00;2020-01-10 02:00;DK2;Offshore Wind;110,791664;;83,416664;59,208332;34,583332;2020-01-10 01:00;2020-01-10 02:00
2020-01-10 02:00;2020-01-10 03:00;DK2;Offshore Wind;116,958336;;74,375000;40,083332;94,083336;2020-01-10 02:05;2020-01-10 03:05
2020-01-10 03:00;2020-01-10 04:00;DK2;Offshore Wind;137,666672;;63,958332;77,708336;103,500000;2020-01-10 03:05;2020-01-10 04:05
2020-01-10 04:00;2020-01-10 05:00;DK2;Offshore Wind;187,708328;;82,875000;122,500000;124,416664;2020-01-10 04:00;2020-01-10 05:00
2020-01-10 05:00;2020-01-10 06:00;DK2;Offshore Wind;214,708328;;110,458336;142,250000;134,833328;2020-01-10 05:05;2020-01-10 06:05
2020-01-10 06:00;2020-01-10 07:00;DK2;Offshore Wind;206,541672;;59,083332;96,375000;132,583328;2020-01-10 06:05;2020-01-10 07:05
2020-01-10 07:00;2020-01-10 08:00;DK2;Offshore Wind;185,375000;3,708333;24,083334;63,750000;3,208333;2020-01-10 07:00;2020-01-10 08:00
2020-01-10 08:00;2020-01-10 09:00;DK2;Offshore Wind;180,125000;14,875000;37,041668;14,875000;9,041667;2020-01-10 08:05;2020-01-10 09:05
2020-01-10 09:00;2020-01-10 10:00;DK2;Offshore Wind;173,750000;18,375000;74,083336;64,666664;59,375000;2020-01-10 09:05;2020-01-10 10:05
2020-01-10 10:00;2020-01-10 11:00;DK2;Offshore Wind;142,291672;52,375000;66,875000;85,375000;67,916664;2020-01-10 10:00;2020-01-10 11:00
2020-01-10 11:00;2020-01-10 12:00;DK2;Offshore Wind;143,458328;78,916664;99,000000;109,458336;177,791672;2020-01-10 11:05;2020-01-10 12:05
2020-01-10 12:00;2020-01-10 13:00;DK2;Offshore Wind;146,000000;104,416664;104,416664;198,500000;200,750000;2020-01-10 12:05;2020-01-10 13:05
2020-01-10 13:00;2020-01-10 14:00;DK2;Offshore Wind;141,125000;115,625000;137,208328;163,083328;155,291672;2020-01-10 13:00;2020-01-10 14:00
2020-01-10 14:00;2020-01-10 15:00;DK2;Offshore Wind;153,291672;106,250000;95,666664;111,833336;106,458336;2020-01-10 14:05;2020-01-10 15:05
2020-01-10 15:00;2020-01-10 16:00;DK2;Offshore Wind;234,958328;137,958328;140,000000;149,875000;124,583336;2020-01-10 15:05;2020-01-10 16:05
2020-01-10 16:00;2020-01-10 17:00;DK2;Offshore Wind;256,166656;195,708328;206,083328;200,500000;145,541672;2020-01-10 16:00;2020-01-10 17:00
2020-01-10 17:00;2020-01-10 18:00;DK2;Offshore Wind;258,833344;237,375000;236,708328;195,458328;202,375000;2020-01-10 17:05;2020-01-10 18:05
2020-01-10 18:00;2020-01-10 19:00;DK2;Offshore Wind;271,250000;253,500000;226,833328;211,375000;188,708328;2020-01-10 18:05;2020-01-10 19:05
2020-01-10 19:00;2020-01-10 20:00;DK2;Offshore Wind;275,041656;258,375000;222,875000;165,916672;144,000000;2020-01-10 19:00;2020-01-10 20:00
2020-01-10 20:00;2020-01-10 21:00;DK2;Offshore Wind;272,916656;256,958344;208,708328;152,916672;119,000000;2020-01-10 20:05;2020-01-10 21:05
2020-01-10 21:00;2020-01-10 22:00;DK2;Offshore Wind;254,958328;259,625000;190,333328;130,958328;140,291672;2020-01-10 21:05;2020-01-10 22:05
2020-01-10 22:00;2020-01-10 23:00;DK2;Offshore Wind;220,166672;236,416672;138,083328;116,416664;147,708328;2020-01-10 22:00;2020-01-10 23:00
2020-01-10 23:00;2020-01-11 00:00;DK2;Offshore Wind;110,666664;;102,125000;155,791672;142,041672;2020-01-10 23:05;2020-01-11 00:05
2020-01-11 00:00;2020-01-11 01:00;DK2;Offshore Wind;79,958336;;85,416664;131,666672;103,916664;2020-01-11 00:05;2020-01-11 01:05
2020-01-11 01:00;2020-01-11 02:00;DK2;Offshore Wind;54,250000;;72,541664;80,750000;87,916664;2020-01-11 01:00;2020-01-11 02:00
2020-01-11 02:00;2020-01-11 03:00;DK2;Offshore Wind;47,291668;;59,041668;64,666664;79,958336;2020-01-11 02:05;2020-01-11 03:05
2020-01-11 03:00;2020-01-11 04:00;DK2;Offshore Wind;42,208332;;48,416668;68,625000;100,666664;2020-01-11 03:05;2020-01-11 04:05
2020-01-11 04:00;2020-01-11 05:00;DK2;Offshore Wind;36,375000;;37,625000;67,500000;57,166668;2020-01-11 04:00;2020-01-11 05:00
2020-01-11 05:00;2020-01-11 06:00;DK2;Offshore Wind;41,000000;;31,791666;36,416668;43,291668;2020-01-11 05:05;2020-01-11 06:05
2020-01-11 06:00;2020-01-11 07:00;DK2;Offshore Wind;49,875000;;26,875000;27,958334;18,083334;2020-01-11 06:05;2020-01-11 07:05
2020-01-11 07:00;2020-01-11 08:00;DK2;Offshore Wind;59,833332;38,625000;36,125000;36,791668;39,458332;2020-01-11 07:00;2020-01-11 08:00
2020-01-11 08:00;2020-01-11 09:00;DK2;Offshore Wind;81,250000;87,875000;94,083336;87,875000;91,666664;2020-01-11 08:05;2020-01-11 09:05
2020-01-11 09:00;2020-01-11 10:00;DK2;Offshore Wind;130,333328;157,250000;152,583328;157,750000;129,333328;2020-01-11 09:05;2020-01-11 10:05
2020-01-11 10:00;2020-01-11 11:00;DK2;Offshore Wind;188,208328;207,458328;214,000000;187,666672;170,958328;2020-01-11 10:00;2020-01-11 11:00
2020-01-11 11:00;2020-01-11 12:00;DK2;Offshore Wind;219,541672;233,041672;230,708328;199,250000;186,041672;2020-01-11 11:05;2020-01-11 12:05
2020-01-11 12:00;2020-01-11 13:00;DK2;Offshore Wind;243,625000;251,458328;251,458328;218,541672;203,666672;2020-01-11 12:05;2020-01-11 13:05
2020-01-11 13:00;2020-01-11 14:00;DK2;Offshore Wind;279,250000;278,583344;267,250000;222,791672;202,291672;2020-01-11 13:00;2020-01-11 14:00
2020-01-11 14:00;2020-01-11 15:00;DK2;Offshore Wind;305,541656;296,375000;276,208344;219,208328;210,875000;2020-01-11 14:05;2020-01-11 15:05
2020-01-11 15:00;2020-01-11 16:00;DK2;Offshore Wind;301,333344;292,500000;269,625000;220,750000;204,750000;2020-01-11 15:05;2020-01-11 16:05
2020-01-11 16:00;2020-01-11 17:00;DK2;Offshore Wind;297,166656;297,541656;262,875000;220,041672;212,291672;2020-01-11 16:00;2020-01-11 17:00
2020-01-11 17:00;2020-01-11 18:00;DK2;Offshore Wind;303,958344;303,125000;258,083344;223,125000;207,250000;2020-01-11 17:05;2020-01-11 18:05
2020-01-11 18:00;2020-01-11 19:00;DK2;Offshore Wind;302,750000;306,000000;244,000000;217,541672;207,333328;2020-01-11 18:05;2020-01-11 19:05
2020-01-11 19:00;2020-01-11 20:00;DK2;Offshore Wind;299,125000;304,541656;242,291672;216,083328;207,083328;2020-01-11 19:00;2020-01-11 20:00
2020-01-11 20:00;2020-01-11 21:00;DK2;Offshore Wind;298,375000;301,500000;238,291672;215,791672;206,208328;2020-01-11 20:05;2020-01-11 21:05
2020-01-11 21:00;2020-01-11 22:00;DK2;Offshore Wind;297,125000;302,958344;235,750000;214,625000;204,625000;2020-01-11 21:05;2020-01-11 22:05
2020-01-11 22:00;2020-01-11 23:00;DK2;Offshore Wind;302,458344;304,000000;233,625000;220,000000;212,291672;2020-01-11 22:00;2020-01-11 23:00
2020-01-11 23:00;2020-01-12 00:00;DK2;Offshore Wind;240,750000;;237,750000;223,000000;207,666672;2020-01-11 23:05;2020-01-12 00:05
2020-01-12 00:00;2020-01-12 01:00;DK2;Offshore Wind;239,666672;;236,833328;218,833328;208,375000;2020-01-12 00:05;2020-01-12 01:05
2020-01-12 01:00;2020-01-12 02:00;DK2;Offshore Wind;235,166672;;231,666672;213,000000;201,958328;2020-01-12 01:00;2020-01-12 02:00
2020-01-12 02:00;2020-01-12 03:00;DK2;Offshore Wind;240,416672;;232,541672;217,250000;209,791672;2020-01-12 02:05;2020-01-12 03:05
2020-01-12 03:00;2020-01-12 04:00;DK2;Offshore Wind;261,833344;;236,125000;220,916672;206,291672;2020-01-12 03:05;2020-01-12 04:05
2020-01-12 04:00;2020-01-12 05:00;DK2;Offshore Wind;288,875000;;232,500000;213,375000;204,125000;2020-01-12 04:00;2020-01-12 05:00
2020-01-12 05:00;2020-01-12 06:00;DK2;Offshore Wind;306,166656;;234,708328;220,500000;210,333328;2020-01-12 05:05;2020-01-12 06:05
2020-01-12 06:00;2020-01-12 07:00;DK2;Offshore Wind;307,666656;;234,083328;218,916672;203,916672;2020-01-12 06:05;2020-01-12 07:05
2020-01-12 07:00;2020-01-12 08:00;DK2;Offshore Wind;301,125000;204,875000;230,916672;211,166672;204,291672;2020-01-12 07:00;2020-01-12 08:00
2020-01-12 08:00;2020-01-12 09:00;DK2;Offshore Wind;295,875000;212,500000;227,541672;212,500000;203,125000;2020-01-12 08:05;2020-01-12 09:05
2020-01-12 09:00;2020-01-12 10:00;DK2;Offshore Wind;283,041656;209,125000;222,541672;207,166672;202,166672;2020-01-12 09:05;2020-01-12 10:05
2020-01-12 10:00;2020-01-12 11:00;DK2;Offshore Wind;276,625000;218,666672;229,250000;211,916672;208,791672;2020-01-12 10:00;2020-01-12 11:00
2020-01-12 11:00;2020-01-12 12:00;DK2;Offshore Wind;269,166656;224,375000;220,916672;213,041672;197,125000;2020-01-12 11:05;2020-01-12 12:05
2020-01-12 12:00;2020-01-12 13:00;DK2;Offshore Wind;273,958344;228,791672;228,791672;200,500000;191,875000;2020-01-12 12:05;2020-01-12 13:05
2020-01-12 13:00;2020-01-12 14:00;DK2;Offshore Wind;292,500000;240,958328;215,291672;198,125000;197,541672;2020-01-12 13:00;2020-01-12 14:00
2020-01-12 14:00;2020-01-12 15:00;DK2;Offshore Wind;292,166656;246,750000;217,541672;211,583328;190,500000;2020-01-12 14:05;2020-01-12 15:05
2020-01-12 15:00;2020-01-12 16:00;DK2;Offshore Wind;289,208344;233,541672;211,458328;188,833328;189,000000;2020-01-12 15:05;2020-01-12 16:05
2020-01-12 16:00;2020-01-12 17:00;DK2;Offshore Wind;290,250000;241,416672;217,750000;191,166672;207,125000;2020-01-12 16:00;2020-01-12 17:00
2020-01-12 17:00;2020-01-12 18:00;DK2;Offshore Wind;290,833344;268,583344;220,875000;220,458328;209,041672;2020-01-12 17:05;2020-01-12 18:05
2020-01-12 18:00;2020-01-12 19:00;DK2;Offshore Wind;264,833344;292,500000;221,208328;217,166672;205,958328;2020-01-12 18:05;2020-01-12 19:05
2020-01-12 19:00;2020-01-12 20:00;DK2;Offshore Wind;241,625000;267,500000;207,458328;204,333328;202,458328;2020-01-12 19:00;2020-01-12 20:00
2020-01-12 20:00;2020-01-12 21:00;DK2;Offshore Wind;237,791672;199,208328;189,000000;189,708328;190,916672;2020-01-12 20:05;2020-01-12 21:05
2020-01-12 21:00;2020-01-12 22:00;DK2;Offshore Wind;235,333328;187,041672;147,708328;163,916672;182,333328;2020-01-12 21:05;2020-01-12 22:05
2020-01-12 22:00;2020-01-12 23:00;DK2;Offshore Wind;233,416672;231,125000;149,791672;160,041672;190,625000;2020-01-12 22:00;2020-01-12 23:00
2020-01-12 23:00;2020-01-13 00:00;DK2;Offshore Wind;141,250000;;144,541672;162,291672;172,625000;2020-01-12 23:05;2020-01-13 00:05
2020-01-13 00:00;2020-01-13 01:00;DK2;Offshore Wind;124,000000;;132,291672;170,875000;134,333328;2020-01-13 00:05;2020-01-13 01:05
2020-01-13 01:00;2020-01-13 02:00;DK2;Offshore Wind;133,125000;;125,958336;112,291664;138,000000;2020-01-13 01:00;2020-01-13 02:00
2020-01-13 02:00;2020-01-13 03:00;DK2;Offshore Wind;127,291664;;120,208336;125,083336;148,375000;2020-01-13 02:05;2020-01-13 03:05
2020-01-13 03:00;2020-01-13 04:00;DK2;Offshore Wind;137,416672;;129,000000;142,875000;162,500000;2020-01-13 03:05;2020-01-13 04:05
2020-01-13 04:00;2020-01-13 05:00;DK2;Offshore Wind;172,250000;;148,708328;161,458328;169,083328;2020-01-13 04:00;2020-01-13 05:00
2020-01-13 05:00;2020-01-13 06:00;DK2;Offshore Wind;189,250000;;142,458328;141,416672;123,583336;2020-01-13 05:05;2020-01-13 06:05
2020-01-13 06:00;2020-01-13 07:00;DK2;Offshore Wind;174,083328;;107,958336;111,958336;112,500000;2020-01-13 06:05;2020-01-13 07:05
2020-01-13 07:00;2020-01-13 08:00;DK2;Offshore Wind;144,875000;93,041664;96,333336;80,708336;92,041664;2020-01-13 07:00;2020-01-13 08:00
2020-01-13 08:00;2020-01-13 09:00;DK2;Offshore Wind;119,458336;83,166664;82,291664;83,166664;56,916668;2020-01-13 08:05;2020-01-13 09:05
2020-01-13 09:00;2020-01-13 10:00;DK2;Offshore Wind;95,291664;84,625000;71,083336;66,916664;85,375000;2020-01-13 09:05;2020-01-13 10:05
2020-01-13 10:00;2020-01-13 11:00;DK2;Offshore Wind;74,041664;77,375000;85,375000;71,500000;69,166664;2020-01-13 10:00;2020-01-13 11:00
2020-01-13 11:00;2020-01-13 12:00;DK2;Offshore Wind;62,291668;77,375000;83,041664;81,041664;76,666664;2020-01-13 11:05;2020-01-13 12:05
2020-01-13 12:00;2020-01-13 13:00;DK2;Offshore Wind;63,500000;81,916664;81,916664;89,791664;112,250000;2020-01-13 12:05;2020-01-13 13:05
2020-01-13 13:00;2020-01-13 14:00;DK2;Offshore Wind;70,708336;73,083336;79,208336;90,250000;61,166668;2020-01-13 13:00;2020-01-13 14:00
2020-01-13 14:00;2020-01-13 15:00;DK2;Offshore Wind;79,333336;64,500000;72,750000;62,583332;64,500000;2020-01-13 14:05;2020-01-13 15:05
2020-01-13 15:00;2020-01-13 16:00;DK2;Offshore Wind;78,208336;59,541668;68,041664;66,500000;48,625000;2020-01-13 15:05;2020-01-13 16:05
2020-01-13 16:00;2020-01-13 17:00;DK2;Offshore Wind;111,125000;73,916664;87,666664;70,125000;75,958336;2020-01-13 16:00;2020-01-13 17:00
2020-01-13 17:00;2020-01-13 18:00;DK2;Offshore Wind;140,416672;107,333336;111,666664;95,083336;104,958336;2020-01-13 17:05;2020-01-13 18:05
2020-01-13 18:00;2020-01-13 19:00;DK2;Offshore Wind;139,083328;142,208328;110,916664;122,750000;108,708336;2020-01-13 18:05;2020-01-13 19:05
2020-01-13 19:00;2020-01-13 20:00;DK2;Offshore Wind;154,416672;166,916672;137,291672;134,250000;150,208328;2020-01-13 19:00;2020-01-13 20:00
2020-01-13 20:00;2020-01-13 21:00;DK2;Offshore Wind;175,666672;198,250000;176,291672;177,791672;186,416672;2020-01-13 20:05;2020-01-13 21:05
2020-01-13 21:00;2020-01-13 22:00;DK2;Offshore Wind;208,791672;226,666672;207,041672;207,333328;211,916672;2020-01-13 21:05;2020-01-13 22:05
2020-01-13 22:00;2020-01-13 23:00;DK2;Offshore Wind;248,125000;259,458344;242,041672;228,708328;212,333328;2020-01-13 22:00;2020-01-13 23:00
2020-01-13 23:00;2020-01-14 00:00;DK2;Offshore Wind;267,416656;;260,583344;236,125000;214,958328;2020-01-13 23:05;2020-01-14 00:05
2020-01-14 00:00;2020-01-14 01:00;DK2;Offshore Wind;281,416656;;275,333344;233,000000;209,375000;2020-01-14 00:05;2020-01-14 01:05
2020-01-14 01:00;2020-01-14 02:00;DK2;Offshore Wind;280,500000;;271,166656;223,208328;210,458328;2020-01-14 01:00;2020-01-14 02:00
2020-01-14 02:00;2020-01-14 03:00;DK2;Offshore Wind;282,750000;;276,750000;229,250000;211,250000;2020-01-14 02:05;2020-01-14 03:05
2020-01-14 03:00;2020-01-14 04:00;DK2;Offshore Wind;289,708344;;269,625000;224,833328;208,166672;2020-01-14 03:05;2020-01-14 04:05
2020-01-14 04:00;2020-01-14 05:00;DK2;Offshore Wind;299,916656;;259,208344;218,416672;207,125000;2020-01-14 04:00;2020-01-14 05:00
2020-01-14 05:00;2020-01-14 06:00;DK2;Offshore Wind;310,291656;;253,083328;222,083328;210,916672;2020-01-14 05:05;2020-01-14 06:05
2020-01-14 06:00;2020-01-14 07:00;DK2;Offshore Wind;311,666656;;248,166672;220,041672;206,458328;2020-01-14 06:05;2020-01-14 07:05
2020-01-14 07:00;2020-01-14 08:00;DK2;Offshore Wind;305,333344;205,291672;237,833328;214,916672;204,375000;2020-01-14 07:00;2020-01-14 08:00
2020-01-14 08:00;2020-01-14 09:00;DK2;Offshore Wind;302,291656;214,666672;233,500000;214,666672;205,000000;2020-01-14 08:05;2020-01-14 09:05
2020-01-14 09:00;2020-01-14 10:00;DK2;Offshore Wind;292,541656;211,333328;224,500000;209,375000;202,833328;2020-01-14 09:05;2020-01-14 10:05
2020-01-14 10:00;2020-01-14 11:00;DK2;Offshore Wind;290,041656;218,625000;228,791672;211,333328;208,750000;2020-01-14 10:00;2020-01-14 11:00
2020-01-14 11:00;2020-01-14 12:00;DK2;Offshore Wind;287,291656;224,750000;225,916672;215,916672;206,583328;2020-01-14 11:05;2020-01-14 12:05
2020-01-14 12:00;2020-01-14 13:00;DK2;Offshore Wind;239,958328;217,250000;217,250000;206,541672;195,041672;2020-01-14 12:05;2020-01-14 13:05
2020-01-14 13:00;2020-01-14 14:00;DK2;Offshore Wind;156,208328;181,458328;199,583328;185,500000;175,208328;2020-01-14 13:00;2020-01-14 14:00
2020-01-14 14:00;2020-01-14 15:00;DK2;Offshore Wind;121,500000;130,291672;140,458328;135,833328;111,208336;2020-01-14 14:05;2020-01-14 15:05
2020-01-14 15:00;2020-01-14 16:00;DK2;Offshore Wind;142,500000;141,333328;140,166672;137,750000;152,416672;2020-01-14 15:05;2020-01-14 16:05
2020-01-14 16:00;2020-01-14 17:00;DK2;Offshore Wind;220,208328;160,750000;164,541672;191,583328;178,166672;2020-01-14 16:00;2020-01-14 17:00
2020-01-14 17:00;2020-01-14 18:00;DK2;Offshore Wind;267,500000;210,833328;196,208328;210,416672;211,666672;2020-01-14 17:05;2020-01-14 18:05
