,OffshoreWindGe100MW_MWh
7111,285.913208
7112,201.972565
7113,168.332382
7114,136.322067
7115,72.512032
7116,79.94278
7117,110.68158
7118,47.261395
7119,57.581905
7120,46.651787
7121,47.361698
7122,37.441868
7123,47.742496
7124,57.262226
7125,121.871925
7126,187.511856
7127,287.78125
7128,305.599213
7129,270.070648
7130,309.802002
7131,315.742004
7132,300.602692
7133,262.171906
7134,254.812149
7135,243.982712
7136,241.851883
7137,202.681946
7138,163.531647
7139,135.112457
7140,133.601944
7141,121.551193
7142,87.371384
7143,60.801716
7144,112.051353
7145,229.011398
7146,253.171753
7147,178.751862
7148,230.931625
7149,288.461945
7150,319.121643
7151,326.762726
7152,336.50177
7153,351.042023
7154,339.202148
7155,348.902252
7156,336.051941
7157,332.122192
7158,309.422577
7159,327.692261
7160,316.152313
7161,341.262512
7162,362.161957
7163,359.772278
7164,338.882629
7165,344.802551
7166,329.652191
7167,288.542572
7168,292.402313
7169,262.802155
7170,155.473312
7171,254.641891
7172,198.102005
7173,68.142181
7174,118.96254
7175,113.952019
7176,54.451984
7177,57.272099
7178,61.372494
7179,61.592102
7180,56.931751
7181,57.86161
7182,56.762772
7183,71.961891
7184,112.101807
7185,72.232178
7186,60.142384
7187,90.261932
7188,100.54174
7189,90.631844
7190,87.480576
7191,107.019386
7192,170.248856
7193,175.749054
7194,196.939728
7195,173.3992
7196,262.83902
7197,279.949219
7198,226.129807
7199,248.219315
7200,307.640137
7201,318.221466
7202,331.671692
7203,320.00238
7204,320.232239
7205,327.512268
7206,309.78418
7207,323.063324
7208,335.693207
7209,335.693665
7210,339.203186
7211,334.462341
7212,304.423004
7213,304.662537
7214,316.733063
7215,346.652435
7216,356.81189
7217,360.552307
7218,360.333191
7219,359.603241
7220,313.593414
7221,252.883972
7222,358.422791
7223,305.553497
7224,300.833771
7225,300.533173
7226,300.753754
7227,300.843719
7228,298.043335
7229,333.243866
7230,354.602356
7231,350.652252
7232,349.162262
7233,303.833435
7234,224.26265
7235,180.8022
7236,252.262833
7237,193.702194
7238,218.921555
7239,154.041962
7240,166.191299
7241,168.961716
7242,279.291687
7243,273.591675
7244,231.022888
7245,193.482468
7246,196.91214
7247,190.362488
7248,201.322159
7249,189.082611
7250,273.432098
7251,226.242798
7252,230.582306
7253,232.581238
7254,328.410706
7255,342.740601
7256,350.102692
7257,352.312836
7258,358.653046
7259,358.792725
7260,357.463043
7261,348.54303
7262,316.812958
7263,278.023041
7264,220.112869
7265,252.26268
7266,237.782455
7267,224.353104
7268,248.822144
7269,204.792435
7270,140.492157
7271,142.402252
7272,98.70314
7273,71.142105
7274,111.262093
7275,144.632553
7276,150.96225
7277,123.512535
7278,163.002258
7279,147.172165
7280,80.692711
7281,50.902126
7282,91.731895
7283,142.41275
7284,167.569656
7285,131.249573
7286,196.159973
7287,215.70903
7288,190.208969
7289,149.460175
7290,168.378677
7291,96.050125
7292,93.628914
7293,61.758968
7294,64.858963
7295,54.18972
7296,43.349064
7297,38.179001
7298,41.639622
7299,26.349085
7300,32.049084
7301,46.899097
7302,43.989929
7303,38.138939
7304,37.048668
7305,38.879841
7306,13.889205
7307,2.189561
7308,16.759954
7309,28.108913
7310,68.588837
7311,111.388741
7312,140.178452
7313,156.519257
7314,194.948395
7315,261.348785
7316,305.588135
7317,301.561981
7318,255.752106
7319,182.921844
7320,195.801758
7321,223.581619
7322,307.232941
7323,285.042053
7324,270.692139
7325,217.282883
7326,177.402191
7327,134.601349
7328,142.591827
7329,150.422302
7330,146.3815
7331,140.861893
7332,199.912628
7333,184.061386
7334,225.161377
7335,222.35173
7336,284.81189
7337,316.961761
7338,344.972198
7339,360.831787
7340,355.961914
7341,343.632233
7342,356.531494
7343,361.232086
7344,362.3526
7345,362.12323
7346,362.332977
7347,358.143219
7348,357.432953
7349,360.992737
7350,358.952789
7351,358.422516
7352,356.493225
7353,356.442749
7354,350.983368
7355,350.531952
7356,353.071838
7357,352.342682
7358,340.401917
7359,357.151428
7360,358.942108
7361,328.912109
7362,302.291595
7363,353.912048
7364,261.931946
7365,339.552063
7366,301.332275
7367,214.352371
7368,303.112396
7369,330.762177
7370,286.072235
7371,254.662628
7372,253.992264
7373,256.412292
7374,326.482849
7375,334.862366
7376,333.542419
7377,334.972839
7378,340.132782
7379,329.252502
7380,303.213013
7381,227.152771
7382,176.092392
7383,142.982559
7384,154.321884
7385,99.712051
7386,132.292084
7387,308.171783
7388,275.792419
7389,346.601898
7390,360.082062
7391,346.282318
7392,247.882935
7393,252.412582
7394,253.743362
7395,247.664169
7396,249.343597
7397,254.563538
7398,360.912964
7399,358.451874
7400,357.462891
7401,342.574615
7402,321.352814
7403,289.558014
7404,295.420746
7405,254.899994
7406,276.808685
7407,271.525635
7408,286.753479
7409,273.30365
7410,273.333923
7411,297.603577
7412,298.713867
7413,269.604187
7414,267.833557
7415,238.703964
7416,254.69426
7417,256.573608
7418,253.053833
7419,269.903961
7420,270.744751
7421,261.533386
7422,276.254303
7423,269.363495
7424,304.823914
7425,330.284332
7426,354.014221
7427,357.093567
7428,359.033844
7429,360.433472
7430,360.333618
7431,360.393738
7432,360.224121
7433,360.323822
7434,360.324219
7435,358.363556
7436,354.134766
7437,331.724426
7438,339.703613
7439,337.984711
7440,340.053955
7441,349.993591
7442,336.393799
7443,320.564758
7444,297.713898
7445,276.983917
7446,294.744446
7447,270.723755
7448,202.774155
7449,124.523811
7450,126.484001
7451,102.65329
7452,50.123714
7453,65.883644
7454,51.883617
7455,27.683395
7456,19.693314
7457,10.793099
7458,9.354312
7459,10.213365
7460,4.683241
7461,0.12923
7462,0.014053
7463,0.014971
7464,0.14912
7465,0.866293
7466,12.680614
7467,35.38081
7468,43.751163
7469,52.540688
7470,53.900898
7471,64.791031
7472,56.630829
7473,47.561394
7474,41.861179
7475,39.081429
7476,41.121346
7477,64.420456
7478,63.820648
7479,52.020763
7480,46.680599
7481,44.850689
7482,27.390963
7483,21.810995
7484,7.130691
7485,0.011752
7486,0.011206
7487,0.011264
7488,0.25642
7489,0.056227
7490,2.871184
7491,1.792074
7492,0.416068
7493,1.241829
7494,0.011744
7495,0.011054
7496,0.011132
7497,0.086982
7498,3.026643
7499,9.460933
7500,9.011264
7501,19.631514
7502,29.98086
7503,33.311161
7504,46.200603
7505,63.321312
7506,78.521042
7507,80.55127
7508,71.901154
7509,67.162056
7510,74.501503
7511,63.521702
7512,57.841885
7513,51.851433
7514,51.272003
7515,47.882301
7516,41.61314
7517,39.501995
7518,39.073566
7519,42.702442
7520,41.682709
7521,41.643394
7522,48.73246
7523,45.473267
7524,46.412628
7525,45.443607
7526,59.361862
7527,69.992455
7528,84.853462
7529,94.791878
7530,93.243584
7531,78.79229
7532,79.442574
7533,58.713848
7534,45.952999
7535,42.043293
7536,41.872707
7537,46.692982
7538,52.09285
7539,48.582855
7540,46.084629
7541,44.86198
7542,44.513901
7543,45.443035
7544,47.324333
7545,50.943119
7546,49.734058
7547,47.153191
7548,49.854118
7549,47.592472
7550,49.102875
7551,45.093922
7552,50.892776
7553,53.904095
7554,60.892319
7555,56.964397
7556,46.352692
7557,46.473289
7558,42.694065
7559,50.173573
7560,39.685284
7561,30.663843
7562,25.233847
7563,26.763891
7564,43.304657
7565,51.962944
7566,44.723858
7567,32.172451
7568,38.583256
7569,36.583557
7570,32.072723
7571,24.573204
7572,19.243149
7573,23.571947
7574,20.993244
7575,21.832441
7576,22.06217
7577,15.603669
7578,33.352558
7579,45.032005
7580,32.934021
7581,41.592918
7582,53.14209
7583,53.523758
7584,40.624283
7585,45.922836
7586,51.452999
7587,73.732918
7588,65.012863
7589,83.553528
7590,107.732498
7591,92.733086
7592,109.952759
7593,103.753654
7594,108.851639
7595,116.971581
7596,118.132202
7597,82.191086
7598,105.181366
7599,87.061859
7600,149.421432
7601,160.731308
7602,160.001694
7603,97.581696
7604,99.500763
7605,79.202019
7606,39.120697
7607,32.480972
7608,35.191063
7609,28.791204
7610,37.331509
7611,26.361492
7612,44.990971
7613,58.720882
7614,90.961731
7615,86.231018
7616,72.010468
7617,20.261463
7618,25.841492
7619,64.160789
7620,83.08149
7621,60.270889
7622,62.85157
7623,63.811249
7624,110.760651
7625,139.070999
7626,162.061081
7627,151.200943
7628,125.230774
7629,119.471947
7630,139.300797
7631,137.151108
7632,112.271042
7633,107.231483
7634,79.390633
7635,112.370804
7636,89.481522
7637,54.040619
7638,46.611027
7639,27.37052
7640,12.860535
7641,1.612126
7642,0.065998
7643,1.065887
7644,2.81634
7645,2.051099
7646,0.046738
7647,2.495846
7648,26.470722
7649,89.750206
7650,95.640663
7651,126.711113
7652,152.170609
7653,168.050369
7654,143.590332
7655,160.040497
7656,227.139999
7657,238.22023
7658,246.470703
7659,194.431396
7660,216.9505
7661,237.04158
7662,199.483109
7663,216.79335
7664,244.083206
7665,204.393127
7666,199.603104
7667,177.243652
7668,165.973083
7669,147.782944
7670,301.931915
7671,348.892517
7672,349.742584
7673,360.40274
7674,360.312805
7675,362.552826
7676,362.763031
7677,362.683289
7678,362.683075
7679,358.923248
7680,243.053436
7681,291.283905
7682,345.473145
7683,351.013275
7684,353.263306
7685,362.033936
7686,356.414612
7687,362.632904
7688,362.632874
7689,362.653412
7690,361.513184
7691,352.343506
7692,351.463898
7693,296.773529
7694,327.393585
7695,323.353455
7696,345.113342
7697,333.643616
7698,315.663788
7699,305.444092
7700,288.944458
7701,284.844391
7702,267.883667
7703,247.563721
7704,246.494034
7705,215.61348
7706,228.763474
7707,256.753387
7708,249.713547
7709,263.053284
7710,315.243378
7711,341.605469
7712,334.50589
7713,348.85614
7714,355.196747
7715,354.958252
7716,354.037384
7717,344.244263
7718,322.263824
7719,322.394318
7720,322.854889
7721,324.243591
7722,324.514069
7723,304.953827
7724,301.314545
7725,320.723877
7726,313.893524
7727,313.603394
7728,330.463867
7729,337.844025
7730,315.053406
7731,291.113922
7732,272.934326
7733,306.713165
7734,317.353455
7735,318.783875
7736,332.232941
7737,316.89389
7738,313.313812
7739,280.233795
7740,239.303894
7741,281.533386
7742,336.803406
7743,346.943695
7744,353.533356
7745,356.864655
7746,359.054474
7747,359.444458
7748,359.974365
7749,360.354645
7750,360.173767
7751,360.034393
7752,358.273529
7753,358.223236
7754,359.633942
7755,356.173676
7756,354.773621
7757,354.533691
7758,359.534119
7759,360.343414
7760,360.373322
7761,360.364319
7762,360.253418
7763,360.393402
7764,352.434174
7765,336.656036
7766,360.406067
7767,360.326508
7768,360.526611
7769,360.297089
7770,360.297577
7771,360.346344
7772,360.317017
7773,360.207794
7774,360.396637
7775,360.316345
7776,360.098022
7777,357.787231
7778,334.18689
7779,310.087463
7780,260.887482
7781,192.887741
7782,172.066681
7783,127.186882
7784,126.12748
7785,90.397263
7786,62.375999
7787,47.096798
7788,67.756218
7789,88.916092
7790,124.505966
7791,148.026031
7792,90.536713
7793,54.384125
7794,131.37323
7795,214.743332
7796,176.172836
7797,144.673218
7798,183.774612
7799,246.903198
7800,298.443329
7801,339.513916
7802,360.217163
7803,357.456238
7804,354.066132
7805,360.196289
7806,362.036804
7807,360.906921
7808,360.496094
7809,360.426483
7810,360.407288
7811,360.405365
7812,360.406311
7813,360.415833
7814,360.405121
7815,360.305939
7816,360.405304
7817,360.405334
7818,360.425507
7819,360.445648
7820,360.405426
7821,360.415222
7822,360.005157
7823,359.435974
7824,337.065002
7825,339.014099
7826,345.894043
7827,301.985046
7828,336.743988
7829,340.083801
7830,356.054657
7831,357.504578
7832,347.034027
7833,362.304291
7834,361.354156
7835,363.853882
7836,362.324829
7837,362.403931
7838,359.434296
7839,346.654755
7840,351.754059
7841,344.344269
7842,293.625183
7843,314.614319
7844,345.67392
7845,321.59552
7846,334.614288
7847,329.794678
7848,330.645355
7849,326.764984
7850,347.044678
7851,350.305908
7852,349.355377
7853,333.254974
7854,328.155609
7855,318.794708
7856,334.244629
7857,323.035431
7858,342.923798
7859,334.08429
7860,306.674652
7861,302.764191
7862,285.794983
7863,286.945404
7864,291.054352
7865,239.884537
7866,214.314667
7867,253.194183
7868,275.084106
7869,294.224609
7870,325.584229
7871,329.124329
7872,343.195862
7873,341.895111
7874,344.155121
7875,349.946075
7876,335.985626
7877,339.295624
7878,349.305695
7879,344.965668
7880,349.025421
7881,355.246338
7882,360.665283
7883,357.345245
7884,343.137115
7885,330.975555
7886,311.305023
7887,325.505798
7888,316.485107
7889,306.324493
7890,285.045593
7891,248.233856
7892,277.674835
7893,279.955231
7894,216.104675
7895,142.283905
7896,97.735138
7897,59.944248
7898,61.964058
7899,81.186829
7900,90.394943
7901,84.085876
7902,72.095627
7903,67.023788
7904,95.853333
7905,99.653526
7906,112.464828
7907,123.793617
7908,157.275452
7909,130.29364
7910,157.045334
7911,134.915237
7912,130.994736
7913,180.255142
7914,188.234909
7915,174.695694
7916,167.934753
7917,179.005814
7918,162.234695
7919,157.844955
7920,133.374237
7921,74.874977
7922,41.562988
7923,105.845322
7924,130.703278
7925,117.492676
7926,126.583275
7927,150.954285
7928,140.451904
7929,209.252548
7930,206.582901
7931,154.631836
7932,136.953217
7933,225.471848
7934,160.132019
7935,111.201813
7936,92.642036
7937,99.451447
7938,77.942101
7939,77.801651
7940,82.661842
7941,71.852921
7942,65.811867
7943,61.62191
7944,48.033726
7945,32.702213
7946,26.862366
7947,22.292543
7948,21.443748
7949,29.042187
7950,46.852772
7951,25.302786
7952,22.912207
7953,14.022389
7954,5.542638
7955,0.292391
7956,0.012031
7957,0.011832
7958,0.011163
7959,0.012249
7960,0.012362
7961,0.011717
7962,0.012446
7963,0.011985
7964,0.011558
7965,0.012857
7966,0.011653
7967,0.012816
7968,2.643337
7969,14.63455
7970,12.404908
7971,17.684517
7972,24.454941
7973,20.215542
7974,36.804451
7975,19.58433
7976,3.004134
7977,7.743458
7978,13.394292
7979,16.742889
7980,9.50428
7981,4.452996
7982,10.673815
7983,22.703093
7984,41.264133
7985,45.933681
7986,32.4561
7987,31.424959
7988,36.574463
7989,40.346157
7990,44.265778
7991,48.755329
7992,59.256058
7993,70.665565
7994,75.747147
7995,61.117283
7996,46.866497
7997,30.046665
7998,10.037155
7999,1.546545
8000,14.725732
8001,25.056557
8002,22.816381
8003,30.026337
8004,20.666222
8005,16.575983
8006,6.866702
8007,6.471076
8008,10.635202
8009,15.525707
8010,18.34664
8011,13.005905
8012,8.265145
8013,11.196436
8014,2.006275
8015,0.78981
8016,3.235751
8017,0.239726
8018,1.394936
8019,0.204675
8020,0.013361
8021,1.634851
8022,10.775767
8023,17.794645
8024,38.635098
8025,116.676636
8026,88.676109
8027,63.325256
8028,61.446297
8029,131.215881
8030,214.415482
8031,311.094757
8032,335.085602
8033,329.665161
8034,340.817017
8035,305.328217
8036,283.188202
8037,266.267639
8038,245.24826
8039,209.157867
8040,178.857605
8041,138.937881
8042,102.357719
8043,59.526031
8044,48.534466
8045,27.274622
8046,14.893844
8047,14.444774
8048,12.684265
8049,5.834225
8050,8.204738
8051,5.733964
8052,6.094177
8053,8.103836
8054,15.99301
8055,21.144953
8056,29.133261
8057,41.302834
8058,44.23513
8059,27.243059
8060,25.903425
8061,12.784951
8062,9.183677
8063,14.873836
8064,15.55432
8065,22.893898
8066,16.144894
8067,12.954326
8068,21.083435
8069,22.2647
8070,28.344553
8071,31.415413
8072,32.258049
8073,22.848171
8074,22.341061
8075,19.142975
8076,26.187571
8077,26.859171
8078,19.857384
8079,25.03614
8080,47.457478
8081,76.304398
8082,157.305496
8083,164.796188
8084,196.355576
8085,153.256042
8086,162.725739
8087,159.175766
8088,228.315887
8089,277.935425
8090,275.856659
8091,279.687012
8092,258.81601
8093,241.166489
8094,258.097687
8095,338.576782
8096,352.408691
8097,347.26004
8098,343.057587
8099,278.187134
8100,303.694916
8101,299.387146
8102,290.577515
8103,308.829285
8104,324.808594
8105,333.927643
8106,349.469513
8107,339.789581
8108,326.738098
8109,305.96936
8110,288.148712
8111,361.648041
8112,362.199402
8113,361.308502
8114,362.287079
8115,351.019348
8116,349.198486
8117,346.008728
8118,335.030121
8119,296.449738
8120,266.009033
8121,306.888824
8122,258.969635
8123,203.498978
8124,157.768951
8125,165.268173
8126,250.27832
8127,275.378235
8128,305.517578
8129,293.578339
8130,180.837418
8131,115.128143
8132,57.727646
8133,38.416752
8134,63.887394
8135,89.603569
8136,90.725159
8137,224.073761
8138,239.883667
8139,263.474213
8140,185.543716
8141,221.272888
8142,107.703293
8143,135.029938
8144,101.963638
8145,202.903503
8146,188.634857
8147,158.004532
8148,107.13591
8149,130.564331
8150,133.655533
8151,195.584778
8152,155.754456
8153,78.755417
8154,30.033443
8155,26.034594
8156,21.98332
8157,1.724496
8158,0.011274
8159,4.832781
8160,30.433598
8161,68.114159
8162,50.463661
8163,30.573193
8164,44.683723
8165,72.022186
8166,87.033051
8167,97.653839
8168,109.762184
8169,70.463371
8170,61.952236
8171,72.061646
8172,87.482132
8173,91.781563
8174,154.582428
8175,184.15184
8176,197.190918
8177,210.251129
8178,238.391922
8179,236.950974
8180,293.060913
8181,290.103241
8182,274.973663
8183,265.1138
8184,261.594818
8185,231.614258
8186,185.354187
8187,136.663986
8188,214.094894
8189,299.24411
8190,287.744781
8191,312.895599
8192,333.405792
8193,342.03476
8194,342.545288
8195,326.334503
8196,345.125244
8197,342.594757
8198,325.803894
8199,302.356384
8200,185.964554
8201,115.68515
8202,156.324661
8203,122.836067
8204,121.765274
8205,92.515152
8206,66.655693
8207,69.215973
8208,54.655396
8209,52.343426
8210,34.613598
8211,48.602234
8212,42.652733
8213,24.96172
8214,4.987787
8215,9.326911
8216,18.414537
8217,18.123753
8218,20.101849
8219,16.773235
8220,17.693007
8221,11.132966
8222,19.702534
8223,34.454224
8224,43.743412
8225,51.932579
8226,46.075665
8227,36.663166
8228,37.954613
8229,48.564754
8230,36.254875
8231,42.073151
8232,37.785854
8233,31.294294
8234,54.434631
8235,84.924583
8236,56.045261
8237,57.154556
8238,69.424713
8239,45.953907
8240,62.28709
8241,79.215286
8242,61.284348
8243,40.34494
8244,40.325375
8245,44.855789
8246,44.463982
8247,50.806026
8248,60.085007
8249,60.905811
8250,46.574856
8251,50.085953
8252,46.364849
8253,53.0256
8254,47.364185
8255,40.95533
8256,38.545483
8257,31.943855
8258,46.93531
8259,41.775349
8260,54.795067
8261,61.473835
8262,82.416405
8263,79.155228
8264,76.585403
8265,101.016159
8266,80.806534
8267,64.06591
8268,55.816135
8269,50.105309
8270,69.424713
8271,62.767624
8272,74.514969
8273,86.816673
8274,94.617867
8275,101.796608
8276,80.456726
8277,52.337299
8278,45.036179
8279,48.526981
8280,58.38765
8281,71.016411
8282,81.396606
8283,90.418648
8284,111.157089
8285,138.466324
8286,170.127106
8287,170.807068
8288,165.657303
8289,155.35704
8290,177.205994
8291,190.537186
8292,150.617569
8293,181.826813
8294,213.656326
8295,244.897812
8296,291.20639
8297,316.42688
8298,303.537445
8299,284.847656
8300,296.296631
8301,267.117371
8302,217.33638
8303,151.256683
8304,184.296982
8305,163.136642
8306,148.714951
8307,197.567093
8308,294.196228
8309,275.006195
8310,255.405899
8311,214.395737
8312,231.916183
8313,242.365463
8314,238.214691
8315,193.805847
8316,136.22583
8317,93.074646
8318,105.314285
8319,124.086426
8320,126.024017
8321,121.584488
8322,110.626518
8323,87.974533
8324,64.775063
8325,48.605316
8326,55.895672
8327,51.884563
8328,43.484688
8329,28.505352
8330,25.864859
8331,26.585352
8332,25.483891
8333,20.745544
8334,17.705446
8335,9.763909
8336,9.174187
8337,6.305016
8338,9.133315
8339,15.244421
8340,15.04495
8341,7.134647
8342,6.524017
8343,5.905688
8344,12.425617
8345,14.064015
8346,19.086197
8347,33.795719
8348,56.426235
8349,52.716274
8350,62.364487
8351,62.465851
8352,61.386604
8353,60.194164
8354,88.335373
8355,117.435432
8356,153.69545
8357,182.433792
8358,256.255646
8359,302.824829
8360,319.414734
8361,334.436005
8362,333.535706
8363,341.767609
8364,319.657135
8365,244.607025
8366,225.267761
8367,274.316254
8368,303.456329
8369,284.097534
8370,222.32695
8371,214.604843
8372,261.625244
8373,259.296204
8374,238.195313
8375,140.765961
8376,77.144447
8377,55.783741
8378,45.88517
8379,83.13591
8380,139.832352
8381,106.332474
8382,73.053535
8383,91.262329
8384,80.352448
8385,65.64341
8386,81.592285
8387,59.902664
8388,62.413448
8389,66.902702
8390,79.541122
8391,75.703568
8392,74.452354
8393,81.202232
8394,98.512962
8395,77.213272
8396,60.341106
8397,46.731853
8398,52.422745
8399,80.351761
8400,81.442162
8401,117.881424
8402,78.682755
8403,36.553474
8404,35.771042
8405,4.845736
8406,7.722056
8407,43.721775
8408,88.530952
8409,107.923676
8410,65.420876
8411,50.091019
8412,40.152168
8413,34.341412
8414,73.511284
8415,122.963768
8416,78.902557
8417,113.54274
8418,248.864685
8419,272.083038
8420,326.902924
8421,327.27652
8422,299.436005
8423,171.304672
8424,172.185654
8425,197.114624
8426,234.225388
8427,260.086212
8428,226.946014
8429,169.7547
8430,196.83606
8431,141.606735
8432,169.86438
8433,221.605698
8434,280.114746
8435,288.463074
8436,337.56311
8437,354.915436
8438,294.224548
8439,142.084839
8440,99.89357
8441,216.573654
8442,292.505096
8443,276.114502
8444,147.884201
8445,221.223938
8446,195.674011
8447,169.533798
8448,155.033997
8449,137.033569
8450,139.403885
8451,166.875687
8452,94.594307
8453,211.305069
8454,203.015152
8455,210.815247
8456,204.693558
8457,245.073975
8458,252.802383
8459,209.241501
8460,162.412262
8461,208.402618
8462,240.031982
8463,242.002304
8464,260.662354
8465,280.303619
8466,258.156494
8467,236.195206
8468,180.665573
8469,83.366051
8470,122.856155
8471,108.765854
8472,197.875214
8473,182.175766
8474,131.155594
8475,96.093697
8476,110.944183
8477,85.423637
8478,56.404583
8479,67.042923
8480,62.743568
8481,97.084503
8482,88.874962
8483,86.942596
8484,101.594444
8485,123.90345
8486,142.373032
8487,142.00322
8488,174.672943
8489,231.503265
8490,261.533478
8491,191.852371
8492,303.744476
8493,221.642776
8494,282.773621
8495,156.272934
8496,254.643356
8497,227.472229
8498,203.932999
8499,178.772247
8500,175.983246
8501,141.731918
8502,116.562439
8503,118.231529
8504,83.532265
8505,109.442513
8506,61.452644
8507,67.88166
8508,73.183144
8509,65.351921
8510,77.703445
8511,75.683014
8512,111.142311
8513,91.8442
8514,98.513557
8515,115.083717
8516,134.973297
8517,133.094849
8518,135.392334
8519,168.043686
8520,184.564407
8521,194.532944
8522,227.873856
8523,281.143311
8524,255.483475
8525,251.994156
8526,235.114838
8527,177.732117
8528,143.934784
8529,149.772797
8530,146.102524
8531,147.354202
8532,127.782265
8533,71.932816
8534,90.601715
8535,148.93428
8536,166.573074
8537,195.853043
8538,251.884842
8539,271.743927
8540,297.114716
8541,337.976624
8542,337.167023
8543,351.266174
8544,353.656311
8545,356.435822
8546,352.65683
8547,324.916992
8548,301.805939
8549,275.626984
8550,292.676727
8551,271.367096
8552,242.06488
8553,273.345062
8554,350.833313
8555,335.474274
8556,338.864716
8557,326.403931
8558,353.224701
8559,344.124542
8560,329.374817
8561,302.845123
8562,282.64505
8563,214.815231
8564,161.474457
8565,86.405022
8566,60.304512
8567,49.264378
8568,70.066223
8569,56.184628
8570,59.294586
8571,50.726074
8572,38.226002
8573,30.19298
8574,29.55398
8575,27.782207
8576,18.712666
8577,19.792921
8578,14.082622
8579,9.943309
8580,4.282435
8581,0.937265
8582,0.010579
8583,3.2524
8584,12.66209
8585,24.782099
8586,51.41341
8587,58.962227
8588,131.313812
8589,169.204834
8590,117.354164
8591,82.104118
8592,46.556618
8593,45.604725
8594,40.965057
8595,43.295238
8596,34.785789
8597,48.743809
8598,19.93611
8599,17.484295
8600,32.474758
8601,36.64497
8602,51.874916
8603,69.483437
8604,68.274849
8605,71.023903
8606,93.524094
8607,140.725296
8608,120.523888
8609,126.595245
8610,114.455109
8611,84.775505
8612,89.905251
8613,109.646858
8614,166.994598
8615,228.94754
8616,143.14624
8617,122.045631
8618,88.885956
8619,79.086563
8620,65.526352
8621,42.164879
8622,63.09742
8623,111.385818
8624,91.005157
8625,90.175804
8626,87.745567
8627,96.114304
8628,104.245293
8629,95.064934
8630,100.383698
8631,115.216316
8632,84.225677
8633,88.966255
8634,128.646133
8635,152.137039
8636,123.106049
8637,82.566147
8638,65.28598
8639,45.16647
8640,49.487488
8641,78.384857
8642,121.566338
8643,98.126526
8644,73.766251
8645,60.645054
8646,92.636055
8647,117.83683
8648,122.925056
8649,135.786819
8650,207.146561
8651,298.536499
8652,308.986359
8653,329.446472
8654,357.84845
8655,359.508362
8656,359.748474
8657,359.827728
8658,359.738708
8659,359.738312
8660,359.747314
8661,359.839417
8662,359.727173
8663,359.758698
8664,359.74762
8665,359.54834
8666,358.097198
8667,354.327789
8668,353.227936
8669,358.117004
8670,358.108429
8671,358.106506
8672,358.217712
8673,355.897339
8674,352.157471
8675,351.957642
8676,351.957733
8677,351.967834
8678,350.317383
8679,351.977997
8680,351.887787
8681,352.057831
8682,351.979309
8683,352.087738
8684,351.969086
8685,351.978577
8686,352.358185
8687,353.658813
8688,353.467651
8689,353.568237
8690,353.526764
8691,348.55838
8692,343.856903
8693,350.95816
8694,351.556915
8695,341.538147
8696,318.89682
8697,332.578857
8698,222.726913
8699,156.418289
8700,115.967735
8701,89.688019
8702,89.787575
8703,78.307709
8704,65.357231
8705,68.716263
8706,70.487625
8707,69.454514
8708,34.41375
8709,8.374488
8710,17.784801
8711,17.722845
8712,37.16576
8713,26.843733
8714,22.144314
8715,56.455143
8716,14.386022
8717,1.304285
8718,1.068727
8719,15.185701
8720,24.39609
8721,53.616959
8722,73.735352
8723,69.935425
8724,81.22641
8725,121.665604
8726,199.744888
8727,199.266922
8728,302.765778
8729,328.824554
8730,319.646454
8731,301.396759
8732,289.847321
8733,295.65921
8734,253.007492
8735,290.148285
8736,315.608368
8737,332.347534
8738,344.458435
8739,338.057526
8740,336.128143
8741,344.826996
8742,347.428894
8743,346.416931
8744,253.858246
8745,252.29805
8746,252.438339
8747,252.518051
8748,252.328278
8749,252.338638
8750,252.465942
8751,257.346161
8752,355.955444
8753,353.674774
8754,252.549179
8755,296.167236
8756,268.428314
8757,344.078125
8758,250.287704
